,slice_file_name,fsID,start,end,salience,fold,classID,class
6471,44110-3-0-0.wav,44110,0.249536,3.465784,1,8,3,dog_bark
6472,44110-3-1-0.wav,44110,5.517529,6.072054,1,8,3,dog_bark
6473,44110-3-3-0.wav,44110,11.31232,14.500842,1,8,3,dog_bark
6474,44110-3-4-0.wav,44110,16.802122,18.437973,1,8,3,dog_bark
6483,44735-5-0-0.wav,44735,0.0,4.0,1,2,5,engine_idling
6484,44735-5-0-1.wav,44735,0.5,4.5,1,2,5,engine_idling
6485,44736-5-0-0.wav,44736,0.0,4.0,1,1,5,engine_idling
6486,44736-5-0-1.wav,44736,0.5,4.5,1,1,5,engine_idling
6487,44737-5-0-0.wav,44737,0.0,4.0,1,7,5,engine_idling
6488,44737-5-0-1.wav,44737,0.5,4.5,1,7,5,engine_idling
6489,44737-5-0-2.wav,44737,1.0,5.0,1,7,5,engine_idling
6490,44737-5-0-3.wav,44737,1.5,5.5,1,7,5,engine_idling
6505,46654-6-0-0.wav,46654,0.084334,1.222838,1,1,6,gun_shot
6506,46655-6-0-0.wav,46655,0.365045,1.559262,1,2,6,gun_shot
6507,46656-6-0-0.wav,46656,0.247654,1.666033,1,1,6,gun_shot
6508,46656-6-1-0.wav,46656,3.32081,4.637877,1,1,6,gun_shot
6509,46656-6-2-0.wav,46656,5.549692,7.046871,1,1,6,gun_shot
6510,46656-6-3-0.wav,46656,7.519664,8.938044,1,1,6,gun_shot
6511,46656-6-4-0.wav,46656,9.118156,10.626591,1,1,6,gun_shot
6512,46656-6-5-0.wav,46656,10.761675,12.112513,1,1,6,gun_shot
6513,46668-4-0-0.wav,46668,0.306953,4.306953,1,2,4,drilling
6514,46668-4-0-1.wav,46668,0.806953,4.806953,1,2,4,drilling
6515,46668-4-0-2.wav,46668,1.306953,5.306953,1,2,4,drilling
6516,46669-4-0-0.wav,46669,0.0,4.0,1,1,4,drilling
6517,46669-4-0-10.wav,46669,5.0,9.0,1,1,4,drilling
6518,46669-4-0-2.wav,46669,1.0,5.0,1,1,4,drilling
6519,46669-4-0-24.wav,46669,12.0,16.0,1,1,4,drilling
6520,46669-4-0-26.wav,46669,13.0,17.0,1,1,4,drilling
6521,46669-4-0-3.wav,46669,1.5,5.5,1,1,4,drilling
6522,46669-4-0-30.wav,46669,15.0,19.0,1,1,4,drilling
6523,46669-4-0-31.wav,46669,15.5,19.5,1,1,4,drilling
6524,46669-4-0-32.wav,46669,16.0,20.0,1,1,4,drilling
6525,46669-4-0-33.wav,46669,16.5,20.5,1,1,4,drilling
6526,46669-4-0-35.wav,46669,17.5,21.5,1,1,4,drilling
6527,46669-4-0-36.wav,46669,18.0,22.0,1,1,4,drilling
6528,46669-4-0-37.wav,46669,18.5,22.5,1,1,4,drilling
6529,46669-4-0-39.wav,46669,19.5,23.5,1,1,4,drilling
6530,46669-4-0-4.wav,46669,2.0,6.0,1,1,4,drilling
6531,46669-4-0-45.wav,46669,22.5,26.5,1,1,4,drilling
6532,46669-4-0-48.wav,46669,24.0,28.0,1,1,4,drilling
6533,46669-4-0-49.wav,46669,24.5,28.5,1,1,4,drilling
6534,46669-4-0-54.wav,46669,27.0,31.0,1,1,4,drilling
6535,46669-4-0-61.wav,46669,30.5,34.5,1,1,4,drilling
6536,46669-4-0-63.wav,46669,31.5,35.5,1,1,4,drilling
6537,46669-4-0-8.wav,46669,4.0,8.0,1,1,4,drilling
6538,46669-4-0-9.wav,46669,4.5,8.5,1,1,4,drilling
6542,47019-2-0-42.wav,47019,21.0,25.0,1,4,2,children_playing
6543,47019-2-0-44.wav,47019,22.0,26.0,1,4,2,children_playing
6544,47019-2-0-55.wav,47019,27.5,31.5,1,4,2,children_playing
6545,47019-2-0-65.wav,47019,32.5,36.5,1,4,2,children_playing
6546,47019-2-0-66.wav,47019,33.0,37.0,1,4,2,children_playing
6547,47019-2-0-69.wav,47019,34.5,38.5,1,4,2,children_playing
6548,47019-2-0-73.wav,47019,36.5,40.5,1,4,2,children_playing
6549,47160-0-0-0.wav,47160,0.056394,4.056394,1,6,0,air_conditioner
6550,47160-0-0-1.wav,47160,0.556394,4.556394,1,6,0,air_conditioner
6551,47160-0-0-2.wav,47160,1.056394,5.056394,1,6,0,air_conditioner
6552,47160-0-0-3.wav,47160,1.556394,5.556394,1,6,0,air_conditioner
6553,47160-0-0-4.wav,47160,2.056394,6.056394,1,6,0,air_conditioner
6554,47926-3-0-0.wav,47926,1.674351,2.683324,1,4,3,dog_bark
6555,47926-3-1-0.wav,47926,3.315978,3.752291,1,4,3,dog_bark
6556,47926-3-2-0.wav,47926,4.90852,6.075657,1,4,3,dog_bark
6557,47926-3-3-0.wav,47926,6.593779,7.433681,1,4,3,dog_bark
6558,4910-3-0-0.wav,4910,0.031494,0.647731,1,6,3,dog_bark
6559,4911-3-0-0.wav,4911,0.008108,0.217438,1,2,3,dog_bark
6560,4912-3-0-0.wav,4912,0.0,0.231748,1,6,3,dog_bark
6561,4912-3-1-0.wav,4912,0.516166,0.859574,1,6,3,dog_bark
6562,4912-3-2-0.wav,4912,1.666477,1.990924,1,6,3,dog_bark
6563,4912-3-3-0.wav,4912,2.370148,2.646139,1,6,3,dog_bark
6564,4918-3-0-0.wav,4918,0.0,0.3744,1,8,3,dog_bark
6565,4918-3-1-0.wav,4918,1.421333,2.343467,1,8,3,dog_bark
6566,4918-3-3-0.wav,4918,4.8672,5.2832,1,8,3,dog_bark
6567,4918-3-4-0.wav,4918,7.4672,8.389333,1,8,3,dog_bark
6568,49312-2-0-1.wav,49312,0.5,4.5,1,5,2,children_playing
6569,49312-2-0-10.wav,49312,5.0,9.0,1,5,2,children_playing
6570,49312-2-0-16.wav,49312,8.0,12.0,1,5,2,children_playing
6571,49312-2-0-17.wav,49312,8.5,12.5,1,5,2,children_playing
6572,49312-2-0-2.wav,49312,1.0,5.0,1,5,2,children_playing
6573,49312-2-0-5.wav,49312,2.5,6.5,1,5,2,children_playing
6574,49312-2-0-7.wav,49312,3.5,7.5,1,5,2,children_playing
6575,49313-2-0-1.wav,49313,0.5,4.5,1,7,2,children_playing
6576,49313-2-0-10.wav,49313,5.0,9.0,1,7,2,children_playing
6577,49313-2-0-13.wav,49313,6.5,10.5,1,7,2,children_playing
6578,49313-2-0-20.wav,49313,10.0,14.0,1,7,2,children_playing
6579,49313-2-0-30.wav,49313,15.0,19.0,1,7,2,children_playing
6580,49313-2-0-4.wav,49313,2.0,6.0,1,7,2,children_playing
6581,49313-2-0-9.wav,49313,4.5,8.5,1,7,2,children_playing
6582,49485-9-0-138.wav,49485,71.24779,75.24779,1,3,9,street_music
6583,49485-9-0-142.wav,49485,73.24779,77.24779,1,3,9,street_music
6584,49485-9-0-154.wav,49485,79.24779,83.24779,1,3,9,street_music
6585,49485-9-0-24.wav,49485,14.24779,18.24779,1,3,9,street_music
6586,49485-9-0-28.wav,49485,16.24779,20.24779,1,3,9,street_music
6587,49485-9-0-91.wav,49485,47.74779,51.74779,1,3,9,street_music
6588,49769-5-0-0.wav,49769,0.14176,4.14176,1,3,5,engine_idling
6589,49769-5-1-0.wav,49769,21.095675,22.539856,1,3,5,engine_idling
6596,49974-1-0-0.wav,49974,0.0,2.588,1,8,1,car_horn
6601,50413-4-0-0.wav,50413,0.036027,4.036027,1,5,4,drilling
6602,50413-4-0-1.wav,50413,0.536027,4.536027,1,5,4,drilling
6603,50413-4-0-2.wav,50413,1.036027,5.036027,1,5,4,drilling
6604,50413-4-0-3.wav,50413,1.536027,5.536027,1,5,4,drilling
6605,50414-4-0-0.wav,50414,0.074114,4.074114,1,9,4,drilling
6606,50414-4-0-1.wav,50414,0.574114,4.574114,1,9,4,drilling
6607,50415-4-0-0.wav,50415,0.0,4.0,1,7,4,drilling
6608,50415-4-0-1.wav,50415,0.5,4.5,1,7,4,drilling
6609,50416-4-0-0.wav,50416,0.058705,4.058705,1,2,4,drilling
6610,50416-4-0-1.wav,50416,0.558705,4.558705,1,2,4,drilling
6611,50416-4-0-2.wav,50416,1.058705,5.058705,1,2,4,drilling
6612,50454-5-0-0.wav,50454,0.0,4.0,1,7,5,engine_idling
6613,50455-5-0-0.wav,50455,0.0,4.0,1,6,5,engine_idling
6614,50612-3-0-0.wav,50612,0.0,0.769615,1,7,3,dog_bark
6615,50613-3-0-0.wav,50613,0.0,0.538526,1,8,3,dog_bark
6616,50614-3-0-0.wav,50614,0.0,1.0,1,7,3,dog_bark
6617,50618-6-0-0.wav,50618,7.305945,8.639775,1,4,6,gun_shot
6618,50629-4-0-0.wav,50629,0.0,4.0,1,7,4,drilling
6619,50629-4-0-1.wav,50629,0.5,4.5,1,7,4,drilling
6620,50629-4-1-0.wav,50629,15.513354,19.513354,1,7,4,drilling
6621,50629-4-1-1.wav,50629,16.013354,20.013354,1,7,4,drilling
6622,50629-4-1-11.wav,50629,21.013354,25.013354,1,7,4,drilling
6623,50629-4-1-13.wav,50629,22.013354,26.013354,1,7,4,drilling
6624,50629-4-1-2.wav,50629,16.513354,20.513354,1,7,4,drilling
6625,50629-4-1-3.wav,50629,17.013354,21.013354,1,7,4,drilling
6626,50629-4-1-4.wav,50629,17.513354,21.513354,1,7,4,drilling
6627,50629-4-1-8.wav,50629,19.513354,23.513354,1,7,4,drilling
6628,50629-4-1-9.wav,50629,20.013354,24.013354,1,7,4,drilling
6629,50629-4-2-0.wav,50629,64.186504,66.578146,1,7,4,drilling
6630,50629-4-3-0.wav,50629,73.171322,77.171322,1,7,4,drilling
6631,50629-4-4-0.wav,50629,79.63522,83.63522,1,7,4,drilling
6632,50629-4-4-3.wav,50629,81.13522,85.13522,1,7,4,drilling
6633,50629-4-4-8.wav,50629,83.63522,87.63522,1,7,4,drilling
6634,50629-4-4-9.wav,50629,84.13522,88.13522,1,7,4,drilling
6635,50661-5-0-0.wav,50661,0.0,4.0,1,4,5,engine_idling
6636,50661-5-0-1.wav,50661,0.5,4.5,1,4,5,engine_idling
6637,50661-5-0-2.wav,50661,1.0,5.0,1,4,5,engine_idling
6638,50661-5-0-3.wav,50661,1.5,5.5,1,4,5,engine_idling
6639,50661-5-0-4.wav,50661,2.0,6.0,1,4,5,engine_idling
6640,50661-5-0-5.wav,50661,2.5,6.5,1,4,5,engine_idling
6641,50668-5-0-0.wav,50668,0.0,4.0,1,8,5,engine_idling
6642,50668-5-0-1.wav,50668,0.5,4.5,1,8,5,engine_idling
6643,50668-5-0-2.wav,50668,1.0,5.0,1,8,5,engine_idling
6644,50668-5-1-0.wav,50668,11.614949,12.519107,1,8,5,engine_idling
6645,50668-5-2-0.wav,50668,15.6257,16.41394,1,8,5,engine_idling
6646,50668-5-3-0.wav,50668,21.954804,25.594618,1,8,5,engine_idling
6647,50668-5-4-0.wav,50668,26.313308,29.025781,1,8,5,engine_idling
6648,50668-5-5-0.wav,50668,31.715071,35.715071,1,8,5,engine_idling
6649,50668-5-5-1.wav,50668,32.215071,36.215071,1,8,5,engine_idling
6650,50668-5-5-2.wav,50668,32.715071,36.715071,1,8,5,engine_idling
6651,50668-5-6-0.wav,50668,50.076427,51.768825,1,8,5,engine_idling
6652,50668-5-7-0.wav,50668,55.199988,58.932536,1,8,5,engine_idling
6653,50885-3-0-2.wav,50885,1.0,5.0,1,5,3,dog_bark
6654,50885-3-0-3.wav,50885,1.5,5.5,1,5,3,dog_bark
6655,50885-3-0-4.wav,50885,2.0,6.0,1,5,3,dog_bark
6656,50885-3-0-5.wav,50885,2.5,6.5,1,5,3,dog_bark
6657,50898-5-0-0.wav,50898,1.187763,4.777279,1,2,5,engine_idling
6658,50901-0-0-0.wav,50901,1.006702,5.006702,1,1,0,air_conditioner
6659,50901-0-1-0.wav,50901,9.021096,13.021096,1,1,0,air_conditioner
6660,50901-0-1-1.wav,50901,9.521096,13.521096,1,1,0,air_conditioner
6662,51022-3-29-0.wav,51022,44.136601,44.596982,1,1,3,dog_bark
6673,518-4-0-0.wav,518,0.242743,4.242743,1,7,4,drilling
6674,518-4-0-1.wav,518,0.742743,4.742743,1,7,4,drilling
6675,518-4-0-2.wav,518,1.242743,5.242743,1,7,4,drilling
6676,518-4-0-3.wav,518,1.742743,5.742743,1,7,4,drilling
6677,52077-3-0-13.wav,52077,7.10243,11.10243,1,3,3,dog_bark
6678,52077-3-0-17.wav,52077,9.10243,13.10243,1,3,3,dog_bark
6679,52077-3-0-3.wav,52077,2.10243,6.10243,1,3,3,dog_bark
6680,52077-3-0-8.wav,52077,4.60243,8.60243,1,3,3,dog_bark
6686,52284-6-0-0.wav,52284,0.035404,0.803219,1,8,6,gun_shot
6687,52357-6-0-0.wav,52357,0.033194,0.902864,1,3,6,gun_shot
6694,52441-3-0-0.wav,52441,0.0,4.0,1,4,3,dog_bark
6695,52441-3-0-13.wav,52441,6.5,10.5,1,4,3,dog_bark
6696,52441-3-0-8.wav,52441,4.0,8.0,1,4,3,dog_bark
6697,52441-3-1-2.wav,52441,47.843242,51.843242,1,4,3,dog_bark
6698,52633-3-0-1.wav,52633,0.5,4.5,1,8,3,dog_bark
6699,52633-3-0-2.wav,52633,1.0,5.0,1,8,3,dog_bark
6700,52633-3-0-8.wav,52633,4.0,8.0,1,8,3,dog_bark
6701,52633-3-0-9.wav,52633,4.5,8.5,1,8,3,dog_bark
6706,52882-2-0-0.wav,52882,0.0,4.0,1,6,2,children_playing
6707,52882-2-0-11.wav,52882,5.5,9.5,1,6,2,children_playing
6708,52882-2-0-3.wav,52882,1.5,5.5,1,6,2,children_playing
6709,52882-2-0-4.wav,52882,2.0,6.0,1,6,2,children_playing
6710,52882-2-0-6.wav,52882,3.0,7.0,1,6,2,children_playing
6711,52882-2-0-7.wav,52882,3.5,7.5,1,6,2,children_playing
6712,52882-2-0-8.wav,52882,4.0,8.0,1,6,2,children_playing
6713,54067-2-0-23.wav,54067,11.5,15.5,1,3,2,children_playing
6714,54067-2-0-33.wav,54067,16.5,20.5,1,3,2,children_playing
6715,54067-2-0-48.wav,54067,24.0,28.0,1,3,2,children_playing
6716,54067-2-0-60.wav,54067,30.0,34.0,1,3,2,children_playing
6717,54067-2-0-70.wav,54067,35.0,39.0,1,3,2,children_playing
6718,54067-2-0-71.wav,54067,35.5,39.5,1,3,2,children_playing
6719,54067-2-0-80.wav,54067,40.0,44.0,1,3,2,children_playing
6725,54086-1-0-0.wav,54086,0.0,1.16194,1,10,1,car_horn
6726,54086-1-1-0.wav,54086,1.524149,2.725537,1,10,1,car_horn
6727,54086-1-2-0.wav,54086,3.066229,4.353687,1,10,1,car_horn
6736,54187-1-0-0.wav,54187,0.189361,4.189361,1,9,1,car_horn
6737,54187-1-0-1.wav,54187,0.689361,4.689361,1,9,1,car_horn
6738,54187-1-0-2.wav,54187,1.189361,5.189361,1,9,1,car_horn
6739,54187-1-0-3.wav,54187,1.689361,5.689361,1,9,1,car_horn
6740,54187-1-0-4.wav,54187,2.189361,6.189361,1,9,1,car_horn
6741,54383-0-0-0.wav,54383,0.0,4.0,1,8,0,air_conditioner
6742,54383-0-0-1.wav,54383,0.5,4.5,1,8,0,air_conditioner
6743,54383-0-0-10.wav,54383,5.0,9.0,1,8,0,air_conditioner
6744,54383-0-0-11.wav,54383,5.5,9.5,1,8,0,air_conditioner
6745,54383-0-0-2.wav,54383,1.0,5.0,1,8,0,air_conditioner
6746,54383-0-0-3.wav,54383,1.5,5.5,1,8,0,air_conditioner
6747,54383-0-0-4.wav,54383,2.0,6.0,1,8,0,air_conditioner
6748,54383-0-0-5.wav,54383,2.5,6.5,1,8,0,air_conditioner
6749,54383-0-0-6.wav,54383,3.0,7.0,1,8,0,air_conditioner
6750,54383-0-0-7.wav,54383,3.5,7.5,1,8,0,air_conditioner
6751,54383-0-0-8.wav,54383,4.0,8.0,1,8,0,air_conditioner
6752,54383-0-0-9.wav,54383,4.5,8.5,1,8,0,air_conditioner
6753,54545-3-0-0.wav,54545,0.826371,4.826371,1,2,3,dog_bark
6754,54545-3-0-1.wav,54545,1.326371,5.326371,1,2,3,dog_bark
6755,54545-3-0-2.wav,54545,1.826371,5.826371,1,2,3,dog_bark
6756,54697-7-0-0.wav,54697,0.0,4.0,1,6,7,jackhammer
6757,54697-7-0-1.wav,54697,0.5,4.5,1,6,7,jackhammer
6758,54697-7-0-2.wav,54697,1.0,5.0,1,6,7,jackhammer
6759,54697-7-0-3.wav,54697,1.5,5.5,1,6,7,jackhammer
6760,54697-7-0-4.wav,54697,2.0,6.0,1,6,7,jackhammer
6761,54823-3-0-0.wav,54823,0.189657,4.096588,1,9,3,dog_bark
6762,54823-3-1-0.wav,54823,9.084564,13.084564,1,9,3,dog_bark
6763,54823-3-2-1.wav,54823,20.319143,24.319143,1,9,3,dog_bark
6765,54858-3-1-2.wav,54858,37.898228,41.898228,1,1,3,dog_bark
6766,54858-3-2-0.wav,54858,66.854743,67.739928,1,1,3,dog_bark
6785,54976-4-0-0.wav,54976,5.693949,9.693949,1,9,4,drilling
6786,54976-4-0-1.wav,54976,6.193949,10.193949,1,9,4,drilling
6787,54976-4-0-2.wav,54976,6.693949,10.693949,1,9,4,drilling
6788,54976-4-0-3.wav,54976,7.193949,11.193949,1,9,4,drilling
6789,54976-4-0-4.wav,54976,7.693949,11.693949,1,9,4,drilling
6790,54976-4-0-5.wav,54976,8.193949,12.193949,1,9,4,drilling
6791,54976-4-0-6.wav,54976,8.693949,12.693949,1,9,4,drilling
6792,54976-4-0-7.wav,54976,9.193949,13.193949,1,9,4,drilling
6793,54976-4-0-8.wav,54976,9.693949,13.693949,1,9,4,drilling
6794,54976-4-0-9.wav,54976,10.193949,14.193949,1,9,4,drilling
6795,54976-4-1-0.wav,54976,77.297309,81.297309,1,9,4,drilling
6796,54976-4-1-1.wav,54976,77.797309,81.797309,1,9,4,drilling
6797,54976-4-1-2.wav,54976,78.297309,82.297309,1,9,4,drilling
6798,54976-4-1-3.wav,54976,78.797309,82.797309,1,9,4,drilling
6803,55018-0-0-102.wav,55018,55.041583,59.041583,1,4,0,air_conditioner
6804,55018-0-0-106.wav,55018,57.041583,61.041583,1,4,0,air_conditioner
6805,55018-0-0-110.wav,55018,59.041583,63.041583,1,4,0,air_conditioner
6806,55018-0-0-116.wav,55018,62.041583,66.041583,1,4,0,air_conditioner
6807,55018-0-0-121.wav,55018,64.541583,68.541583,1,4,0,air_conditioner
6808,55018-0-0-145.wav,55018,76.541583,80.541583,1,4,0,air_conditioner
6809,55018-0-0-146.wav,55018,77.041583,81.041583,1,4,0,air_conditioner
6810,55018-0-0-148.wav,55018,78.041583,82.041583,1,4,0,air_conditioner
6811,55018-0-0-162.wav,55018,85.041583,89.041583,1,4,0,air_conditioner
6812,55018-0-0-194.wav,55018,101.041583,105.041583,1,4,0,air_conditioner
6813,55018-0-0-2.wav,55018,5.041583,9.041583,1,4,0,air_conditioner
6814,55018-0-0-209.wav,55018,108.541583,112.541583,1,4,0,air_conditioner
6815,55018-0-0-246.wav,55018,127.041583,131.041583,1,4,0,air_conditioner
6816,55018-0-0-248.wav,55018,128.041583,132.041583,1,4,0,air_conditioner
6817,55018-0-0-26.wav,55018,17.041583,21.041583,1,4,0,air_conditioner
6818,55018-0-0-37.wav,55018,22.541583,26.541583,1,4,0,air_conditioner
6819,55018-0-0-44.wav,55018,26.041583,30.041583,1,4,0,air_conditioner
6820,55018-0-0-49.wav,55018,28.541583,32.541583,1,4,0,air_conditioner
6821,55018-0-0-8.wav,55018,8.041583,12.041583,1,4,0,air_conditioner
6822,55018-0-0-84.wav,55018,46.041583,50.041583,1,4,0,air_conditioner
6823,55018-0-0-87.wav,55018,47.541583,51.541583,1,4,0,air_conditioner
6824,55018-0-0-92.wav,55018,50.041583,54.041583,1,4,0,air_conditioner
6825,55018-0-0-93.wav,55018,50.541583,54.541583,1,4,0,air_conditioner
6826,55020-4-0-0.wav,55020,0.351364,4.351364,1,1,4,drilling
6827,55020-4-0-1.wav,55020,0.851364,4.851364,1,1,4,drilling
6828,55020-4-0-10.wav,55020,5.351364,9.351364,1,1,4,drilling
6829,55020-4-0-11.wav,55020,5.851364,9.851364,1,1,4,drilling
6830,55020-4-0-12.wav,55020,6.351364,10.351364,1,1,4,drilling
6831,55020-4-0-13.wav,55020,6.851364,10.851364,1,1,4,drilling
6832,55020-4-0-14.wav,55020,7.351364,11.351364,1,1,4,drilling
6833,55020-4-0-2.wav,55020,1.351364,5.351364,1,1,4,drilling
6834,55020-4-0-3.wav,55020,1.851364,5.851364,1,1,4,drilling
6835,55020-4-0-4.wav,55020,2.351364,6.351364,1,1,4,drilling
6836,55020-4-0-5.wav,55020,2.851364,6.851364,1,1,4,drilling
6837,55020-4-0-6.wav,55020,3.351364,7.351364,1,1,4,drilling
6838,55020-4-0-7.wav,55020,3.851364,7.851364,1,1,4,drilling
6839,55020-4-0-8.wav,55020,4.351364,8.351364,1,1,4,drilling
6840,55020-4-0-9.wav,55020,4.851364,8.851364,1,1,4,drilling
6841,55728-9-0-14.wav,55728,7.0,11.0,1,4,9,street_music
6842,55728-9-0-28.wav,55728,14.0,18.0,1,4,9,street_music
6843,55728-9-0-30.wav,55728,15.0,19.0,1,4,9,street_music
6844,55728-9-0-34.wav,55728,17.0,21.0,1,4,9,street_music
6845,55728-9-0-67.wav,55728,33.5,37.5,1,4,9,street_music
6846,55728-9-0-8.wav,55728,4.0,8.0,1,4,9,street_music
6906,57696-4-0-0.wav,57696,0.0,4.0,1,7,4,drilling
6907,57696-4-0-1.wav,57696,0.5,4.5,1,7,4,drilling
6908,57696-4-0-2.wav,57696,1.0,5.0,1,7,4,drilling
6909,57696-4-0-3.wav,57696,1.5,5.5,1,7,4,drilling
6910,57696-4-0-4.wav,57696,2.0,6.0,1,7,4,drilling
6911,57696-4-0-5.wav,57696,2.5,6.5,1,7,4,drilling
6912,58005-4-0-13.wav,58005,11.565261,15.565261,1,6,4,drilling
6913,58005-4-0-17.wav,58005,13.565261,17.565261,1,6,4,drilling
6914,58005-4-0-23.wav,58005,16.565261,20.565261,1,6,4,drilling
6915,58005-4-0-24.wav,58005,17.065261,21.065261,1,6,4,drilling
6916,58005-4-0-26.wav,58005,18.065261,22.065261,1,6,4,drilling
6917,58005-4-0-30.wav,58005,20.065261,24.065261,1,6,4,drilling
6918,58005-4-0-32.wav,58005,21.065261,25.065261,1,6,4,drilling
6919,58005-4-0-34.wav,58005,22.065261,26.065261,1,6,4,drilling
6920,58005-4-0-40.wav,58005,25.065261,29.065261,1,6,4,drilling
6921,58005-4-0-41.wav,58005,25.565261,29.565261,1,6,4,drilling
6922,58005-4-0-44.wav,58005,27.065261,31.065261,1,6,4,drilling
6923,58005-4-0-45.wav,58005,27.565261,31.565261,1,6,4,drilling
6924,58005-4-0-51.wav,58005,30.565261,34.565261,1,6,4,drilling
6925,58005-4-0-55.wav,58005,32.565261,36.565261,1,6,4,drilling
6926,58005-4-0-63.wav,58005,36.565261,40.565261,1,6,4,drilling
6927,58005-4-0-68.wav,58005,39.065261,43.065261,1,6,4,drilling
6928,58005-4-0-70.wav,58005,40.065261,44.065261,1,6,4,drilling
6929,58005-4-0-76.wav,58005,43.065261,47.065261,1,6,4,drilling
6930,58202-1-0-0.wav,58202,0.0,1.455435,1,2,1,car_horn
6931,58382-3-0-0.wav,58382,0.224342,4.224342,1,5,3,dog_bark
6932,58806-0-0-0.wav,58806,0.0,4.0,1,3,0,air_conditioner
6941,58937-4-0-0.wav,58937,1.200341,5.200341,1,9,4,drilling
6942,58937-4-0-12.wav,58937,7.200341,11.200341,1,9,4,drilling
6943,58937-4-0-13.wav,58937,7.700341,11.700341,1,9,4,drilling
6944,58937-4-0-2.wav,58937,2.200341,6.200341,1,9,4,drilling
6945,58937-4-0-4.wav,58937,3.200341,7.200341,1,9,4,drilling
6946,58937-4-0-7.wav,58937,4.700341,8.700341,1,9,4,drilling
6947,58937-4-1-0.wav,58937,32.409194,36.409194,1,9,4,drilling
6948,58937-4-1-1.wav,58937,32.909194,36.909194,1,9,4,drilling
6949,58937-4-2-10.wav,58937,53.013621,57.013621,1,9,4,drilling
6950,58937-4-2-2.wav,58937,49.013621,53.013621,1,9,4,drilling
6951,58937-4-2-9.wav,58937,52.513621,56.513621,1,9,4,drilling
6952,58937-4-3-6.wav,58937,75.660613,79.660613,1,9,4,drilling
6953,58937-4-3-9.wav,58937,77.160613,81.160613,1,9,4,drilling
6954,58937-4-4-1.wav,58937,107.010216,111.010216,1,9,4,drilling
6955,58937-4-5-2.wav,58937,123.754824,127.754824,1,9,4,drilling
6956,58937-4-5-4.wav,58937,124.754824,128.754824,1,9,4,drilling
6965,59277-0-0-0.wav,59277,0.0,4.0,1,1,0,air_conditioner
6966,59277-0-0-1.wav,59277,0.5,4.5,1,1,0,air_conditioner
6967,59277-0-0-2.wav,59277,1.0,5.0,1,1,0,air_conditioner
6968,59277-0-0-3.wav,59277,1.5,5.5,1,1,0,air_conditioner
6969,59277-0-0-4.wav,59277,2.0,6.0,1,1,0,air_conditioner
6970,59277-0-0-5.wav,59277,2.5,6.5,1,1,0,air_conditioner
6971,59277-0-0-6.wav,59277,3.0,7.0,1,1,0,air_conditioner
6972,59277-0-0-7.wav,59277,3.5,7.5,1,1,0,air_conditioner
6973,59513-3-0-0.wav,59513,0.156569,4.156569,1,10,3,dog_bark
6974,59513-3-0-1.wav,59513,0.656569,4.656569,1,10,3,dog_bark
6975,59513-3-0-3.wav,59513,1.656569,5.656569,1,10,3,dog_bark
6976,59513-3-0-4.wav,59513,2.156569,6.156569,1,10,3,dog_bark
6984,59800-3-0-0.wav,59800,0.0,3.506271,1,9,3,dog_bark
6985,59800-3-1-0.wav,59800,7.883065,11.883065,1,9,3,dog_bark
6986,59800-3-2-0.wav,59800,22.51268,24.374631,1,9,3,dog_bark
6987,59800-3-3-1.wav,59800,29.686686,33.686686,1,9,3,dog_bark
6988,60591-2-0-11.wav,60591,5.5,9.5,1,2,2,children_playing
6989,60591-2-0-12.wav,60591,6.0,10.0,1,2,2,children_playing
6990,60591-2-0-15.wav,60591,7.5,11.5,1,2,2,children_playing
6991,60591-2-0-16.wav,60591,8.0,12.0,1,2,2,children_playing
6992,60591-2-0-2.wav,60591,1.0,5.0,1,2,2,children_playing
6993,60591-2-0-4.wav,60591,2.0,6.0,1,2,2,children_playing
6994,60591-2-0-7.wav,60591,3.5,7.5,1,2,2,children_playing
6995,60591-2-0-8.wav,60591,4.0,8.0,1,2,2,children_playing
6996,60605-9-0-34.wav,60605,17.0,21.0,1,2,9,street_music
6997,60605-9-0-52.wav,60605,26.0,30.0,1,2,9,street_music
6998,60605-9-0-64.wav,60605,32.0,36.0,1,2,9,street_music
6999,60605-9-0-73.wav,60605,36.5,40.5,1,2,9,street_music
7000,60605-9-0-90.wav,60605,45.0,49.0,1,2,9,street_music
7001,60605-9-0-95.wav,60605,47.5,51.5,1,2,9,street_music
7002,60608-9-0-0.wav,60608,0.0,4.0,1,4,9,street_music
7003,60608-9-0-1.wav,60608,0.5,4.5,1,4,9,street_music
7004,60608-9-0-2.wav,60608,1.0,5.0,1,4,9,street_music
7005,60608-9-0-3.wav,60608,1.5,5.5,1,4,9,street_music
7006,60608-9-0-4.wav,60608,2.0,6.0,1,4,9,street_music
7007,60608-9-0-5.wav,60608,2.5,6.5,1,4,9,street_music
7008,60846-0-0-0.wav,60846,0.0,4.0,1,5,0,air_conditioner
7009,60846-0-0-1.wav,60846,0.5,4.5,1,5,0,air_conditioner
7010,60846-0-0-2.wav,60846,1.0,5.0,1,5,0,air_conditioner
7011,60846-0-0-3.wav,60846,1.5,5.5,1,5,0,air_conditioner
7012,60935-2-0-0.wav,60935,0.0,4.0,1,9,2,children_playing
7013,60935-2-0-11.wav,60935,5.5,9.5,1,9,2,children_playing
7014,60935-2-0-12.wav,60935,6.0,10.0,1,9,2,children_playing
